"date","source","date_start","date_end","region","sub_region_1","cases","deaths","new_hospitalizations","new_icu","positivity_rate"
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-16","2022-10-22","SK","Regina",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-16","2022-10-22","SK","South West",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-16","2022-10-22","SK","South Central",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-16","2022-10-22","SK","South East",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-16","2022-10-22","SK","Unknown",666,24,,,11.6
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK",,800,17,194,10,11.8
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Far North West",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Far North Central",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Far North East",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","North West",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","North Central",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","North East",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Saskatoon",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Central West",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Central East",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Regina",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","South West",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","South Central",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","South East",,,,,
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-23","2022-10-29","SK","Unknown",800,17,,,11.8
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK",,600,22,164,15,9.9
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Far North West",,,,,6.8
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Far North Central",,,,,0
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Far North East",,,,,4.3
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","North West",,,,,9.8
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","North Central",,,,,7.3
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","North East",,,,,7.6
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Saskatoon",,,,,11.9
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Central West",,,,,11.7
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Central East",,,,,11.6
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Regina",,,,,12.4
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","South West",,,,,12.5
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","South Central",,,,,12.5
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","South East",,,,,11.1
"2022-11-10","https://pubsaskdev.blob.core.windows.net/pubsask-prod/137986/CRISP%252BREPORT%252B2022%252B11%252B10.pdf","2022-10-30","2022-11-05","SK","Unknown",600,22,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK",,800,20,197,11,11.8
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Far North West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Far North Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Far North East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","North West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","North Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","North East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Saskatoon",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Central West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Central East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Regina",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","South West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","South Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","South East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-23","2022-10-29","SK","Unknown",800,20,,,11.8
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK",,600,28,180,15,9.9
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Far North West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Far North Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Far North East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","North West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","North Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","North East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Saskatoon",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Central West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Central East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Regina",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","South West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","South Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","South East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-10-30","2022-11-05","SK","Unknown",600,28,,,9.9
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK",,448,12,154,10,7.9
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Far North West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Far North Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Far North East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","North West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","North Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","North East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Saskatoon",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Central West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Central East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Regina",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","South West",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","South Central",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","South East",,,,,
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-06","2022-11-12","SK","Unknown",448,12,,,7.9
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK",,453,13,140,13,7.2
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Far North West",,,,,4.7
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Far North Central",,,,,0
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Far North East",,,,,6.7
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","North West",,,,,8.3
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","North Central",,,,,7.5
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","North East",,,,,8.3
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Saskatoon",,,,,8.9
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Central West",,,,,10.3
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Central East",,,,,10.1
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Regina",,,,,7.8
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","South West",,,,,9.1
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","South Central",,,,,5.7
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","South East",,,,,10.9
"2022-11-24","https://pubsaskdev.blob.core.windows.net/pubsask-prod/138096/Nov%252B24%252BCRISP%252BREPORT.pdf","2022-11-13","2022-11-19","SK","Unknown",453,13,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK",,448,13,161,10,7.9
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Far North West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Far North Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Far North East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","North West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","North Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","North East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Saskatoon",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Central West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Central East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Regina",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","South West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","South Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","South East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-06","2022-11-12","SK","Unknown",448,13,,,7.9
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK",,453,18,155,13,7.2
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Far North West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Far North Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Far North East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","North West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","North Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","North East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Saskatoon",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Central West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Central East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Regina",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","South West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","South Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","South East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-13","2022-11-19","SK","Unknown",453,18,,,7.2
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK",,418,21,155,6,6.8
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Far North West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Far North Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Far North East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","North West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","North Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","North East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Saskatoon",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Central West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Central East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Regina",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","South West",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","South Central",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","South East",,,,,
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-20","2022-11-26","SK","Unknown",418,21,,,6.8
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK",,396,20,117,8,6.6
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Far North West",,,,,16.7
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Far North Central",,,,,0
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Far North East",,,,,8
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","North West",,,,,7.7
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","North Central",,,,,7.1
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","North East",,,,,9.7
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Saskatoon",,,,,10.1
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Central West",,,,,7.5
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Central East",,,,,7.2
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Regina",,,,,7.4
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","South West",,,,,6.4
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","South Central",,,,,4.5
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","South East",,,,,9.4
"2022-12-08","https://publications.saskatchewan.ca:443/api/v1/products/119878/formats/138332/download","2022-11-27","2022-12-03","SK","Unknown",396,20,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK",,489,21,162,16,6.8
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Far North West",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Far North Central",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Far North East",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","North West",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","North Central",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","North East",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Saskatoon",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Central West",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Central East",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","Regina",,,,,
"2022-12-29","https://publications.saskatchewan.ca/api/v1/products/120036/formats/138519/download","2022-11-20","2022-11-26","SK","South West",,,,,
